id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
INDUSTRY018,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Users avoiding discounted products should not receive discounted product recommendations.,"∀x.∀y.avoids(x,y)∧discounted(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user avoids the product; and the product is discounted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY018,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Users avoiding discounted products should not receive discounted product recommendations.,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧discounted(y))","For every user and product, if all of the following hold: the user avoids the product; and the product is discounted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY019,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Discounted products should be recommended when they are available.,"∀x.∀y.discounted(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is discounted, then the system is obligated to recommend the product to the user.",,,
INDUSTRY019,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Discounted products should be recommended when they are available.,"∀x.∀y.O(recommend(System,y,x)|discounted(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is discounted, then the system is obligated to recommend the product to the user.",,,
INDUSTRY020,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Discounted products may be recommended to eligible adults.,"∀x.∀y.eligible(x)∧adult(x)∧discounted(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is an adult; the product is discounted; and the user is eligible, then the system is permitted to recommend the product to the user.",,,
INDUSTRY020,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Discounted products may be recommended to eligible adults.,"∀x.∀y.P(recommend(System,y,x)|eligible(x)∧adult(x)∧discounted(y))","For every user and product, if all of the following hold: the user is an adult; the product is discounted; and the user is eligible, then the system is permitted to recommend the product to the user.",,,
INDUSTRY021,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Seasonal products should be recommended during seasonal campaigns.,"∀x.∀y.seasonal(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is seasonal, then the system is obligated to recommend the product to the user.",,,
INDUSTRY021,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Seasonal products should be recommended during seasonal campaigns.,"∀x.∀y.O(recommend(System,y,x)|seasonal(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is seasonal, then the system is obligated to recommend the product to the user.",,,
INDUSTRY022,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Users interested in seasonal food may receive seasonal product recommendations.,"∀x.∀y.interestedIn(x,SeasonalFood)∧seasonal(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is interested in seasonal food; and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY022,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Users interested in seasonal food may receive seasonal product recommendations.,"∀x.∀y.P(recommend(System,y,x)|interestedIn(x,SeasonalFood)∧seasonal(y))","For every user and product, if all of the following hold: the user is interested in seasonal food; and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY023,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Seasonal products should not be recommended when unavailable.,"∀x.∀y.seasonal(y)∧¬available(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is seasonal; and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",,,
