id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
MINISTRY100,Food Ministry,dyadic,obligation,Vulnerable users must be recommended healthy meals that have a nutrition label.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧healthyMeal(y)∧hasNutritionLabel(y))","For every user and product, if the product has a nutrition label and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;label;nutrition;vulnerable,1,1,,,
INDUSTRY001,Food Industry,implication,obligation,Sponsored products that are in stock should be recommended to users.,"∀x.∀y.sponsored(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sponsored,1,1,,,
INDUSTRY001,Food Industry,dyadic,obligation,Sponsored products that are in stock should be recommended to users.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧available(y))","For every user and product, if the product is available and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sponsored,1,1,,,
INDUSTRY002,Food Industry,implication,obligation,Premium products should be recommended to premium customers.,"∀x.∀y.premiumProduct(y)∧premiumCustomer(x)->O(recommend(System,y,x))","For every user and product, if the user is a premium customer and the product is premium, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,premium,1,1,,,
INDUSTRY002,Food Industry,dyadic,obligation,Premium products should be recommended to premium customers.,"∀x.∀y.O(recommend(System,y,x)|premiumProduct(y)∧premiumCustomer(x))","For every user and product, if the user is a premium customer and the product is premium, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,premium,1,1,,,
INDUSTRY003,Food Industry,implication,obligation,Certified products that are available should be recommended.,"∀x.∀y.certified(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the product is certified, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;certified,2,2,,,
INDUSTRY003,Food Industry,dyadic,obligation,Certified products that are available should be recommended.,"∀x.∀y.O(recommend(System,y,x)|certified(y)∧available(y))","For every user and product, if the product is available and the product is certified, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;certified,2,2,,,
INDUSTRY004,Food Industry,implication,obligation,Local products should be recommended to users interested in local food.,"∀x.∀y.localProduct(y)∧interestedIn(x,LocalFood)->O(recommend(System,y,x))","For every user and product, if the user is interested in local food and the product is local, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;local,1,1,2,none,Faithful: local product + user interested in local food -> obligated recommendation is preserved.
INDUSTRY004,Food Industry,dyadic,obligation,Local products should be recommended to users interested in local food.,"∀x.∀y.O(recommend(System,y,x)|localProduct(y)∧interestedIn(x,LocalFood))","For every user and product, if the user is interested in local food and the product is local, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;local,1,1,,,
INDUSTRY005,Food Industry,implication,obligation,Sustainable products should be recommended to users interested in sustainable food.,"∀x.∀y.sustainable(y)∧interestedIn(x,SustainableFood)->O(recommend(System,y,x))","For every user and product, if the user is interested in sustainable food and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;sustainable,1,1,,,
INDUSTRY005,Food Industry,dyadic,obligation,Sustainable products should be recommended to users interested in sustainable food.,"∀x.∀y.O(recommend(System,y,x)|sustainable(y)∧interestedIn(x,SustainableFood))","For every user and product, if the user is interested in sustainable food and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;sustainable,1,1,,,
INDUSTRY006,Food Industry,implication,obligation,Discounted products should be recommended to users interested in discounted food.,"∀x.∀y.discounted(y)∧interestedIn(x,DiscountedFood)->O(recommend(System,y,x))","For every user and product, if the product is discounted and the user is interested in discounted food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted;interested,1,1,,,
INDUSTRY006,Food Industry,dyadic,obligation,Discounted products should be recommended to users interested in discounted food.,"∀x.∀y.O(recommend(System,y,x)|discounted(y)∧interestedIn(x,DiscountedFood))","For every user and product, if the product is discounted and the user is interested in discounted food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted;interested,1,1,2,none,Faithful: discounted product + user interested in discounted food -> obligated recommendation is preserved.
INDUSTRY007,Food Industry,implication,obligation,Seasonal products should be recommended to users interested in seasonal food.,"∀x.∀y.seasonal(y)∧interestedIn(x,SeasonalFood)->O(recommend(System,y,x))","For every user and product, if the user is interested in seasonal food and the product is seasonal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;seasonal,1,1,,,
INDUSTRY007,Food Industry,dyadic,obligation,Seasonal products should be recommended to users interested in seasonal food.,"∀x.∀y.O(recommend(System,y,x)|seasonal(y)∧interestedIn(x,SeasonalFood))","For every user and product, if the user is interested in seasonal food and the product is seasonal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;seasonal,1,1,,,
INDUSTRY008,Food Industry,implication,obligation,New products should be recommended to users interested in new products.,"∀x.∀y.newProduct(y)∧interestedIn(x,NewProduct)->O(recommend(System,y,x))","For every user and product, if the user is interested in new products and the product is new, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;new,0,0,,,
INDUSTRY008,Food Industry,dyadic,obligation,New products should be recommended to users interested in new products.,"∀x.∀y.O(recommend(System,y,x)|newProduct(y)∧interestedIn(x,NewProduct))","For every user and product, if the user is interested in new products and the product is new, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;new,0,0,,,
INDUSTRY009,Food Industry,implication,obligation,Available organic products should be recommended.,"∀x.∀y.organic(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the product is organic, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;organic,2,2,,,
INDUSTRY009,Food Industry,dyadic,obligation,Available organic products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|organic(y)∧available(y))","For every user and product, if the product is available and the product is organic, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;organic,2,2,,,
