id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
MINISTRY089,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low salt products should be recommended to users with low salt requirements.,"∀x.∀y.requiresLowSalt(x)∧lowSaltFood(y)->O(recommend(System,y,x))","For every user and product, if the product is low in salt and the user requires low-salt food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;requires;salt,1,1,,,
MINISTRY089,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low salt products should be recommended to users with low salt requirements.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSalt(x)∧lowSaltFood(y))","For every user and product, if the product is low in salt and the user requires low-salt food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;requires;salt,1,1,,,
MINISTRY090,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Low fat products may be recommended to users avoiding high fat products.,"∀x.∀y.avoids(x,y)∧lowFatMeal(y)->P(recommend(System,y,x))","For every user and product, if the user avoids the product and the product is a low-fat meal, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,1,0,1,wrong_condition,"Original: recommend LOW-FAT to users AVOIDING HIGH-FAT. Formula binds avoids(x,y) to the low-fat product itself, so the avoidance target is inverted (user 'avoids' the recommended product). Permission + low-fat preserved."
MINISTRY090,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Low fat products may be recommended to users avoiding high fat products.,"∀x.∀y.P(recommend(System,y,x)|avoids(x,y)∧lowFatMeal(y))","For every user and product, if the user avoids the product and the product is a low-fat meal, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,1,0,1,wrong_condition,"Original: recommend LOW-FAT to users AVOIDING HIGH-FAT. Formula binds avoids(x,y) to the low-fat product itself, so the avoidance target is inverted (user 'avoids' the recommended product). Permission + low-fat preserved."
MINISTRY091,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products containing undeclared allergens must be treated as unsafe products.,"∀x.∀y.containsUndeclaredAllergen(y)∧unsafeProduct(y)->F(recommend(System,y,x))","For every user and product, if the product contains an undeclared allergen and the product is unsafe, then the system is prohibited from recommending the product to the user.",1,modality_uncertain,Automatic check found concept overlap but could not confirm modality from the original text.,undeclared;unsafe,1,1,1,wrong_action,"Original is a classification rule ('treat as unsafe'); formula reframes it as a recommendation prohibition, with unsafeProduct as both a condition and the implicit consequence. Directionally related but not the same directive."
MINISTRY091,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products containing undeclared allergens must be treated as unsafe products.,"∀x.∀y.F(recommend(System,y,x)|containsUndeclaredAllergen(y)∧unsafeProduct(y))","For every user and product, if the product contains an undeclared allergen and the product is unsafe, then the system is prohibited from recommending the product to the user.",1,modality_uncertain,Automatic check found concept overlap but could not confirm modality from the original text.,undeclared;unsafe,1,1,1,wrong_action,"Original is a classification rule ('treat as unsafe'); formula reframes it as a recommendation prohibition, with unsafeProduct as both a condition and the implicit consequence. Directionally related but not the same directive."
MINISTRY092,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unsafe products must not be recommended to any user.,"∀x.∀y.unsafeProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is unsafe, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,unsafe,0,0,,,
MINISTRY092,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unsafe products must not be recommended to any user.,"∀x.∀y.F(recommend(System,y,x)|unsafeProduct(y))","For every user and product, if the product is unsafe, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,unsafe,0,0,,,
MINISTRY093,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Safe products may be recommended when suitable for the user.,"∀x.∀y.safeFor(x,y)->P(recommend(System,y,x))","For every user and product, if the product is safe for the user, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,safe,0,0,,,
MINISTRY093,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Safe products may be recommended when suitable for the user.,"∀x.∀y.P(recommend(System,y,x)|safeFor(x,y))","For every user and product, if the product is safe for the user, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,safe,0,0,,,
MINISTRY094,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products approved by the ministry and safe for the user should be recommended.,"∀x.∀y.approvedByMinistry(y)∧safeFor(x,y)->O(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the product is safe for the user, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;safe,1,1,,,
