source,id,stakeholder,norm_type,formula_type,nl_norm,formula,parser_valid,expected_pattern,auto_semantic_score,auto_error_type,ast_node_count,ast_depth,ast_predicate_count
claude,USER063,User,permission,implication,Users requiring halal or kosher food may be recommended certified meals.,"∀x.∀y.(requiresHalal(x)∨requiresKosher(x))∧healthyMeal(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,10,6,4
claude,USER063,User,permission,dyadic,Users requiring halal or kosher food may be recommended certified meals.,"∀x.∀y.P(recommend(System,y,x)|(requiresHalal(x)∨requiresKosher(x))∧healthyMeal(y))",True,True,1,partial_concept_overlap,9,6,4
claude,USER064,User,prohibition,implication,Users who are diabetic or require low sugar should not be recommended sugary snacks.,"∀x.∀y.(diabetic(x)∨requiresLowSugar(x))∧sugarySnack(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER064,User,prohibition,dyadic,Users who are diabetic or require low sugar should not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|(diabetic(x)∨requiresLowSugar(x))∧sugarySnack(y))",True,True,2,none,9,6,4
claude,USER065,User,prohibition,implication,Users who are hypertensive or require low salt should not be recommended salty snacks.,"∀x.∀y.(hypertensive(x)∨requiresLowSalt(x))∧saltySnack(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER065,User,prohibition,dyadic,Users who are hypertensive or require low salt should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|(hypertensive(x)∨requiresLowSalt(x))∧saltySnack(y))",True,True,2,none,9,6,4
claude,USER066,User,permission,implication,Lactose intolerant or gluten sensitive users may be recommended healthy meals.,"∀x.∀y.(lactoseIntolerant(x)∨glutenSensitive(x))∧healthyMeal(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,10,6,4
claude,USER066,User,permission,dyadic,Lactose intolerant or gluten sensitive users may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|(lactoseIntolerant(x)∨glutenSensitive(x))∧healthyMeal(y))",True,True,1,partial_concept_overlap,9,6,4
claude,USER067,User,permission,implication,Users requiring gluten-free or lactose-free food may be recommended healthy meals.,"∀x.∀y.(requiresGlutenFree(x)∨requiresLactoseFree(x))∧healthyMeal(y)->P(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER067,User,permission,dyadic,Users requiring gluten-free or lactose-free food may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|(requiresGlutenFree(x)∨requiresLactoseFree(x))∧healthyMeal(y))",True,True,2,none,9,6,4
claude,USER068,User,prohibition,implication,Diabetic children should not be recommended sugary snacks.,"∀x.∀y.diabetic(x)∧child(x)∧sugarySnack(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER068,User,prohibition,dyadic,Diabetic children should not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧child(x)∧sugarySnack(y))",True,True,2,none,9,6,4
claude,USER069,User,prohibition,implication,Hypertensive elderly users should not be recommended salty snacks.,"∀x.∀y.hypertensive(x)∧elderly(x)∧saltySnack(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER069,User,prohibition,dyadic,Hypertensive elderly users should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧elderly(x)∧saltySnack(y))",True,True,2,none,9,6,4
claude,USER070,User,prohibition,implication,Pregnant diabetic users should not be recommended energy drinks.,"∀x.∀y.pregnant(x)∧diabetic(x)∧energyDrink(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER070,User,prohibition,dyadic,Pregnant diabetic users should not be recommended energy drinks.,"∀x.∀y.F(recommend(System,y,x)|pregnant(x)∧diabetic(x)∧energyDrink(y))",True,True,2,none,9,6,4
claude,USER071,User,prohibition,implication,Vegan users allergic to nuts should not be recommended nut snacks.,"∀x.∀y.vegan(x)∧allergicTo(x,Nuts)∧nutSnack(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER071,User,prohibition,dyadic,Vegan users allergic to nuts should not be recommended nut snacks.,"∀x.∀y.F(recommend(System,y,x)|vegan(x)∧allergicTo(x,Nuts)∧nutSnack(y))",True,True,2,none,9,6,4
claude,USER072,User,obligation,implication,Diabetic users who require low salt must be recommended low salt food.,"∀x.∀y.diabetic(x)∧requiresLowSalt(x)∧lowSaltFood(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER072,User,obligation,dyadic,Diabetic users who require low salt must be recommended low salt food.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧requiresLowSalt(x)∧lowSaltFood(y))",True,True,2,none,9,6,4
claude,USER073,User,obligation,implication,Elderly diabetic users must be recommended low sugar food.,"∀x.∀y.elderly(x)∧diabetic(x)∧lowSugarFood(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,USER073,User,obligation,dyadic,Elderly diabetic users must be recommended low sugar food.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧diabetic(x)∧lowSugarFood(y))",True,True,2,none,9,6,4
claude,USER074,User,prohibition,implication,Pregnant users should not be recommended ultra-processed food.,"∀x.∀y.pregnant(x)∧ultraProcessedFood(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER074,User,prohibition,dyadic,Pregnant users should not be recommended ultra-processed food.,"∀x.∀y.F(recommend(System,y,x)|pregnant(x)∧ultraProcessedFood(y))",True,True,2,none,7,5,3
claude,USER075,User,prohibition,implication,Diabetic users should not be recommended ultra-processed food.,"∀x.∀y.diabetic(x)∧ultraProcessedFood(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER075,User,prohibition,dyadic,Diabetic users should not be recommended ultra-processed food.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧ultraProcessedFood(y))",True,True,2,none,7,5,3
claude,USER076,User,obligation,implication,Children must be recommended healthy meals over snacks.,"∀x.∀y.child(x)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER076,User,obligation,dyadic,Children must be recommended healthy meals over snacks.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧healthyMeal(y))",True,True,2,none,7,5,3
claude,USER077,User,permission,implication,Elderly users may be recommended mild meals.,"∀x.∀y.elderly(x)∧mildMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER077,User,permission,dyadic,Elderly users may be recommended mild meals.,"∀x.∀y.P(recommend(System,y,x)|elderly(x)∧mildMeal(y))",True,True,2,none,7,5,3
claude,USER078,User,permission,implication,Adults may be recommended Asian meals.,"∀x.∀y.adult(x)∧asianMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER078,User,permission,dyadic,Adults may be recommended Asian meals.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧asianMeal(y))",True,True,2,none,7,5,3
claude,USER079,User,permission,implication,Adults may be recommended Mediterranean meals.,"∀x.∀y.adult(x)∧mediterraneanMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER079,User,permission,dyadic,Adults may be recommended Mediterranean meals.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧mediterraneanMeal(y))",True,True,2,none,7,5,3
claude,USER080,User,prohibition,implication,Vegan users should not be recommended shellfish meals.,"∀x.∀y.vegan(x)∧shellfishMeal(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER080,User,prohibition,dyadic,Vegan users should not be recommended shellfish meals.,"∀x.∀y.F(recommend(System,y,x)|vegan(x)∧shellfishMeal(y))",True,True,2,none,7,5,3
claude,USER081,User,prohibition,implication,Vegetarian users should not be recommended food containing shellfish.,"∀x.∀y.vegetarian(x)∧contains(y,Shellfish)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER081,User,prohibition,dyadic,Vegetarian users should not be recommended food containing shellfish.,"∀x.∀y.F(recommend(System,y,x)|vegetarian(x)∧contains(y,Shellfish))",True,True,2,none,7,5,3
claude,USER082,User,prohibition,implication,Users who require halal food should not be recommended non-halal products.,"∀x.∀y.requiresHalal(x)∧¬halalMeal(y)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,USER082,User,prohibition,dyadic,Users who require halal food should not be recommended non-halal products.,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧¬halalMeal(y))",True,True,2,none,8,6,3
claude,USER083,User,prohibition,implication,Users who require kosher food should not be recommended non-kosher products.,"∀x.∀y.requiresKosher(x)∧¬kosherMeal(y)->F(recommend(System,y,x))",True,True,2,none,9,6,3
claude,USER083,User,prohibition,dyadic,Users who require kosher food should not be recommended non-kosher products.,"∀x.∀y.F(recommend(System,y,x)|requiresKosher(x)∧¬kosherMeal(y))",True,True,2,none,8,6,3
claude,USER084,User,prohibition,implication,Users who require gluten-free food should not be recommended food containing nuts.,"∀x.∀y.requiresGlutenFree(x)∧contains(y,Nuts)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER084,User,prohibition,dyadic,Users who require gluten-free food should not be recommended food containing nuts.,"∀x.∀y.F(recommend(System,y,x)|requiresGlutenFree(x)∧contains(y,Nuts))",True,True,2,none,7,5,3
claude,USER085,User,permission,implication,Diabetic users may be recommended Mediterranean meals.,"∀x.∀y.diabetic(x)∧mediterraneanMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER085,User,permission,dyadic,Diabetic users may be recommended Mediterranean meals.,"∀x.∀y.P(recommend(System,y,x)|diabetic(x)∧mediterraneanMeal(y))",True,True,2,none,7,5,3
claude,USER086,User,permission,implication,Hypertensive users may be recommended healthy meals.,"∀x.∀y.hypertensive(x)∧healthyMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER086,User,permission,dyadic,Hypertensive users may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|hypertensive(x)∧healthyMeal(y))",True,True,2,none,7,5,3
claude,USER087,User,permission,implication,Pregnant users may be recommended organic food.,"∀x.∀y.pregnant(x)∧organicFood(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER087,User,permission,dyadic,Pregnant users may be recommended organic food.,"∀x.∀y.P(recommend(System,y,x)|pregnant(x)∧organicFood(y))",True,True,2,none,7,5,3
claude,USER088,User,permission,implication,Elderly users may be recommended sustainable meals.,"∀x.∀y.elderly(x)∧sustainableMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER088,User,permission,dyadic,Elderly users may be recommended sustainable meals.,"∀x.∀y.P(recommend(System,y,x)|elderly(x)∧sustainableMeal(y))",True,True,2,none,7,5,3
claude,USER089,User,permission,implication,Vegan users may be recommended affordable meals.,"∀x.∀y.vegan(x)∧affordableMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER089,User,permission,dyadic,Vegan users may be recommended affordable meals.,"∀x.∀y.P(recommend(System,y,x)|vegan(x)∧affordableMeal(y))",True,True,2,none,7,5,3
claude,USER090,User,permission,implication,Vegetarian users may be recommended affordable meals.,"∀x.∀y.vegetarian(x)∧affordableMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER090,User,permission,dyadic,Vegetarian users may be recommended affordable meals.,"∀x.∀y.P(recommend(System,y,x)|vegetarian(x)∧affordableMeal(y))",True,True,2,none,7,5,3
claude,USER091,User,prohibition,implication,Children should not be recommended salty snacks.,"∀x.∀y.child(x)∧saltySnack(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER091,User,prohibition,dyadic,Children should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧saltySnack(y))",True,True,2,none,7,5,3
claude,USER092,User,prohibition,implication,Diabetic users should not be recommended salty snacks.,"∀x.∀y.diabetic(x)∧saltySnack(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER092,User,prohibition,dyadic,Diabetic users should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧saltySnack(y))",True,True,2,none,7,5,3
claude,USER093,User,prohibition,implication,Hypertensive users should not be recommended sugary snacks.,"∀x.∀y.hypertensive(x)∧sugarySnack(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER093,User,prohibition,dyadic,Hypertensive users should not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧sugarySnack(y))",True,True,2,none,7,5,3
claude,USER094,User,permission,implication,Users who require low sugar may be recommended healthy meals.,"∀x.∀y.requiresLowSugar(x)∧healthyMeal(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,USER094,User,permission,dyadic,Users who require low sugar may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|requiresLowSugar(x)∧healthyMeal(y))",True,True,1,partial_concept_overlap,7,5,3
claude,USER095,User,permission,implication,Users who require low salt may be recommended Mediterranean meals.,"∀x.∀y.requiresLowSalt(x)∧mediterraneanMeal(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,USER095,User,permission,dyadic,Users who require low salt may be recommended Mediterranean meals.,"∀x.∀y.P(recommend(System,y,x)|requiresLowSalt(x)∧mediterraneanMeal(y))",True,True,1,partial_concept_overlap,7,5,3
claude,USER096,User,permission,implication,Users allergic to nuts may be recommended nut-free healthy meals.,"∀x.∀y.allergicTo(x,Nuts)∧healthyMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER096,User,permission,dyadic,Users allergic to nuts may be recommended nut-free healthy meals.,"∀x.∀y.P(recommend(System,y,x)|allergicTo(x,Nuts)∧healthyMeal(y))",True,True,2,none,7,5,3
claude,USER097,User,permission,implication,Users allergic to shellfish may be recommended vegetarian meals.,"∀x.∀y.allergicTo(x,Shellfish)∧vegetarianMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER097,User,permission,dyadic,Users allergic to shellfish may be recommended vegetarian meals.,"∀x.∀y.P(recommend(System,y,x)|allergicTo(x,Shellfish)∧vegetarianMeal(y))",True,True,2,none,7,5,3
claude,USER098,User,permission,implication,Gluten sensitive users may be recommended certified gluten-free products.,"∀x.∀y.glutenSensitive(x)∧certifiedGlutenFree(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,USER098,User,permission,dyadic,Gluten sensitive users may be recommended certified gluten-free products.,"∀x.∀y.P(recommend(System,y,x)|glutenSensitive(x)∧certifiedGlutenFree(y))",True,True,2,none,7,5,3
claude,USER099,User,permission,implication,Lactose intolerant users may be recommended lactose-free meals.,"∀x.∀y.lactoseIntolerant(x)∧lactoseFreeMeal(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,USER099,User,permission,dyadic,Lactose intolerant users may be recommended lactose-free meals.,"∀x.∀y.P(recommend(System,y,x)|lactoseIntolerant(x)∧lactoseFreeMeal(y))",True,True,1,partial_concept_overlap,7,5,3
claude,USER100,User,permission,implication,Users who prefer spicy food may be recommended spicy meals.,"∀x.∀y.prefers(x,y)∧spicyMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
